userid,newsid
4854254,100647890
4854254,100648976
4854289,100654112
4854289,100655565
4854573,100642813
4854573,100642988
4854632,100643512
4854632,100643481
4854668,100644566
4854668,100645546
4854863,100647931
4854863,100647907
4855235,100643718
4855235,100643494
4855595,100637562
4855595,100645310
4856303,100647384
4856303,100646891
4856348,100652086
4856348,100646483
4856472,100648830
4856472,100648752
4856733,100648235
4856733,100647931
4856861,100640796
4856861,100640772
4857002,100637151
4857002,100651182
4857022,100648503
4857022,100649179
4857183,100648778
4857183,100648807
4857186,100494332
4857186,100492637
4857618,100646337
4857618,100646178
4858290,100648235
4858290,100647931
4858377,100655297
4858377,100655198
4858572,100647662
4858572,100647521
4858672,100642309
4858672,100642311
4858679,100645485
4858679,100645310
4858681,100643915
4858681,100643811
4859195,100647068
4859195,100646891
4859296,100646891
4859296,100646821
4859690,100645503
4859690,100644706
4859746,100656099
4859746,100657188
4859778,100646409
4859778,100646337
4860017,100645933
4860017,100645864
4860523,100654014
4860523,100655117
4860547,100651406
4860547,100652121
4860562,100648235
4860562,100647931
4861168,100644911
4861168,100645532
4861407,100646782
4861407,100651265
4861487,100649574
4861487,100648582
4861537,100651992
4861537,100651976
4861702,100648235
4861702,100647931
4862327,100647384
4862327,100646891
4862741,100648235
4862741,100647931
4862778,100647907
4862778,100647662
4862937,100646409
4862937,100646337
4863162,100641758
4863162,100617453
4863327,100646483
4863327,100646337
4863337,100650455
4863337,100650430
4863344,100646120
4863344,100645359
4863422,100635670
4863422,100637326
4863618,100645310
4863618,100644937
4863839,100648752
4863839,100648717
4863921,100648235
4863921,100647931
4864282,100647068
4864282,100646891
4864377,100649503
4864377,100651397
4865017,100648582
4865017,100648235
4865064,100647068
4865064,100646760
4865324,100643915
4865324,100643811
4865955,100647662
4865955,100647521
4866457,100645933
4866457,100646153
4867108,100561392
4867108,100501440
4867263,100645864
4867263,100645546
4867423,100646760
4867423,100648778
4867528,100642391
4867528,100642603
4867725,100643811
4867725,100643761
4867866,100648752
4867866,100646891
4867885,100656551
4867885,100656369
4868227,100644937
4868227,100644706
4868573,100646483
4868573,100646409
4868635,100645933
4868635,100645864
4868878,100645359
4868878,100644937
4869445,100641101
4869445,100640878
4869640,100640772
4869640,100640085
4869736,100648235
4869736,100647931
4869791,100646821
4869791,100646778
4870706,100648634
4870706,100648582
4870949,100647712
4870949,100652966
4871354,100655399
4871354,100655297
4871550,100640893
4871550,100637151
4872242,100647384
4872242,100647068
4872385,100650151
4872385,100646483
4872660,100647384
4872660,100647068
4872679,100646409
4872679,100646337
4873275,100650261
4873275,100650444
4873278,100643512
4873278,100643481
4873314,100646760
4873314,100646483
4873358,100643352
4873358,100643299
4874045,100646821
4874045,100646778
4874811,100651276
4874811,100651265
4874914,100645933
4874914,100645864
4874927,100650677
4874927,100650617
4874949,100645864
4874949,100645546
4875380,100645864
4875380,100645546
4875857,100645310
4875857,100644937
4876301,100643352
4876301,100643299
4876432,100645933
4876432,100646153
4876934,100647907
4876934,100647521
4877155,100650261
4877155,100650444
4877380,100646178
4877380,100645864
4877443,100648235
4877443,100647931
4877631,100649179
4877631,100649548
4877810,100646760
4877810,100646483
4878148,100647662
4878148,100647521
4878335,100647931
4878335,100647907
4878500,100643481
4878500,100643352
4879423,100646891
4879423,100647384
4879445,100645933
4879445,100645864
4879528,100640796
4879528,100642813
4879609,100462467
4879609,100479135
4879640,100648984
4879640,100648830
4880233,100649503
4880233,100650010
4880282,100648717
4880282,100648235
4881143,100638521
4881143,100638488
4881147,100644937
4881147,100644706
4881297,100648802
4881297,100649548
4881487,100648063
4881487,100640893
4882117,100648892
4882117,100648574
4882727,100648981
4882727,100649245
4883434,100655565
4883434,100649503
4884091,100647931
4884091,100647907
4884484,100648235
4884484,100647931
4884850,100648235
4884850,100647931
4884895,100644977
4884895,100644911
4884930,100647068
4884930,100646891
4884945,100646778
4884945,100646760
4885161,100648802
4885161,100648752
4885163,100648892
4885163,100648593
4885297,100650696
4885297,100650677
4885414,100648634
4885414,100646483
4885890,100645485
4885890,100644937
4886464,100651809
4886464,100645532
4886641,100647068
4886641,100646891
4886920,100647712
4886920,100648752
4887547,100648593
4887547,100649503
4887633,100648598
4887633,100649503
4887732,100648595
4887732,100648593
4887792,100649064
4887792,100648735
4888120,100647427
4888120,100647336
4889401,100653351
4889401,100651344
4889867,100642745
4889867,100642620
4890163,100648582
4890163,100648235
4890655,100646337
4890655,100655071
4891472,100647068
4891472,100646891
4892175,100646337
4892175,100646178
4892415,100644566
4892415,100644102
4893168,100639865
4893168,100639797
4893336,100648634
4893336,100646821
4893457,100644937
4893457,100644706
4893908,100648796
4893908,100648752
4894189,100648235
4894189,100647931
4894417,100649260
4894417,100648735
4895557,100652935
4895557,100652817
4895901,100654404
4895901,100654109
4895955,100646891
4895955,100647384
4896346,100645485
4896346,100645359
4897104,100648994
4897104,100648892
4897411,100648968
4897411,100648778
4897836,100648802
4897836,100648752
4897881,100643811
4897881,100643761
4898948,100649179
4898948,100649548
4898988,100648235
4898988,100647931
4899805,100647662
4899805,100651048
4900042,100648598
4900042,100648892
4901154,100648235
4901154,100647931
4901262,100648717
4901262,100648634
4902877,100647384
4902877,100647068
4903383,100587117
4903383,100605618
4903593,100655696
4903593,100655690
4904679,100648235
4904679,100647931
4905031,100642618
4905031,100642596
4905411,100643915
4905411,100643811
4905842,100657159
4905842,100628508
4906089,100646821
4906089,100646778
4907657,100646821
4907657,100646778
4909210,100647907
4909210,100647662
4909524,100647931
4909524,100647907
4909715,100651265
4909715,100651247
4910339,100643915
4910339,100643811
4910371,100647907
4910371,100647662
4910390,100651265
4910390,100651247
4910513,100648915
4910513,100648830
4910706,100645546
4910706,100645503
4911179,100644648
4911179,100644566
4911659,100648235
4911659,100647931
4911790,100628747
4911790,100643147
4911990,100647907
4911990,100647662
4912187,100648968
4912187,100649179
4912840,100645864
4912840,100645933
4913524,100655552
4913524,100655733
4914704,100648717
4914704,100648634
4914983,100643761
4914983,100643512
4915126,100648582
4915126,100648235
4915159,100647521
4915159,100646891
4915968,100648235
4915968,100647931
4916200,100644706
4916200,100644648
4916547,100654151
4916547,100647627
4917256,100647907
4917256,100647662
4917903,100648634
4917903,100647521
4918469,100648235
4918469,100648717
4919118,100646891
4919118,100647384
4919354,100647931
4919354,100647907
4920193,100647931
4920193,100647907
4920528,100645933
4920528,100646409
4920885,100643915
4920885,100643811
4920948,100649179
4920948,100649548
4921477,100655565
4921477,100658012
4922918,100648752
4922918,100648634
4923415,100644977
4923415,100644911
4923961,100646782
4923961,100646770
4924723,100647745
4924723,100647672
4925055,100649503
4925055,100649260
4925576,100649503
4925576,100649260
4925737,100646178
4925737,100645864
4925993,100649260
4925993,100649503
4926558,100653327
4926558,100648802
4927131,100648235
4927131,100647931
4927697,100642311
4927697,100642302
4928197,100658705
4928197,100655690
4928880,100653275
4928880,100653104
4929043,100648634
4929043,100648582
4929811,100654292
4929811,100643788
4930838,100642302
4930838,100642609
4931131,100647384
4931131,100646891
4931593,100647662
4931593,100647521
4932334,100658797
4932334,100654602
4932555,100655565
4932555,100647825
4933521,100643481
4933521,100643352
4934917,100647384
4934917,100646891
4935096,100647931
4935096,100647907
4935413,100651344
4935413,100650174
4936283,100649558
4936283,100651950
4936299,100637541
4936299,100646337
4936319,100643512
4936319,100643481
4936336,100647384
4936336,100647068
4937266,100656150
4937266,100657188
4938296,100657146
4938296,100657188
4938500,100649314
4938500,100648968
4940923,100649179
4940923,100650174
4943223,100644937
4943223,100645933
4943394,100649503
4943394,100648593
4944199,100644672
4944199,100642620
4945130,100648595
4945130,100648574
4945655,100647931
4945655,100647907
4947657,100648235
4947657,100647931
4948210,100648802
4948210,100648752
4949249,100642684
4949249,100641727
4950291,100647243
4950291,100647190
4952103,100653275
4952103,100651976
4952952,100641225
4952952,100641101
4953707,100651247
4953707,100651215
4955817,100645828
4955817,100645532
4955945,100648892
4955945,100648921
4956421,100648235
4956421,100647931
4956483,100657176
4956483,100657146
4956507,100648796
4956507,100649503
4957477,100650617
4957477,100650696
4958606,100651976
4958606,100651880
4959467,100652877
4959467,100649108
4961201,100652168
4961201,100652086
4961364,100647232
4961364,100647226
4961495,100646120
4961495,100646722
4963119,100650742
4963119,100650720
4964125,100649179
4964125,100649548
4964401,100647907
4964401,100647662
4964620,100648883
4964620,100649179
4966953,100648830
4966953,100646409
4969757,100649503
4969757,100650824
4972012,100648752
4972012,100649064
4972420,100655565
4972420,100655860
4972559,100640893
4972559,100649202
4973981,100653275
4973981,100653104
4974296,100647907
4974296,100647662
4978226,100654400
4978226,100655552
4978999,100647521
4978999,100647384
4980788,100654109
4980788,100654434
4980906,100640893
4980906,100637151
4985646,100642684
4985646,100642301
4986877,100653515
4986877,100637175
4988058,100648752
4988058,100647931
4990322,100649179
4990322,100649548
4991314,100648778
4991314,100648807
4992726,100649040
4992726,100648802
4994989,100655033
4994989,100651046
4998920,100655565
4998920,100646751
5000891,100645503
5000891,100644977
5005402,100646821
5005402,100646778
5006534,100653104
5006534,100652935
5010640,100650085
5010640,100650151
5014100,100649537
5014100,100648752
5014662,100647745
5014662,100647672
5018301,100649924
5018301,100649853
5018980,100650261
5018980,100650444
5019067,100646821
5019067,100646778
5021122,100656037
5021122,100656057
5022898,100646891
5022898,100647384
5024817,100647627
5024817,100650271
5025645,100651406
5025645,100650718
5026248,100646120
5026248,100654151
5029431,100651987
5029431,100652121
5030171,100648717
5030171,100648634
5034018,100647427
5034018,100647931
5034126,100649202
5034126,100648598
5034790,100653351
5034790,100653275
5036799,100644706
5036799,100644648
5037277,100646483
5037277,100647384
5038437,100656037
5038437,100656057
5039457,100648593
5039457,100648574
5043889,100648807
5043889,100648706
5044417,100647384
5044417,100646891
5044733,100655565
5044733,100647825
5046070,100650617
5046070,100650488
5049384,100648802
5049384,100651344
5050545,100649503
5050545,100648598
5055540,100653327
5055540,100653275
5059207,100648984
5059207,100648915
5062068,100650164
5062068,100650151
5062334,100637175
5062334,100651182
5066648,100648830
5066648,100653403
5068570,100649503
5068570,100651212
5073606,100344241
5073606,100491933
5078729,100649924
5078729,100649853
5080750,100645864
5080750,100645546
5081198,100651048
5081198,100650992
5081887,100648582
5081887,100648235
5086561,100653878
5086561,100653979
5091040,100650261
5091040,100650444
5093461,100655188
5093461,100655123
5098749,100648717
5098749,100648634
5106548,100649503
5106548,100655565
5106826,100650555
5106826,100651104
5110809,100653327
5110809,100648802
5111668,100648634
5111668,100651265
5112433,100646120
5112433,100645485
5113515,100653275
5113515,100653104
5117126,100647662
5117126,100647521
5118345,100656057
5118345,100656037
5126963,100650430
5126963,100650250
5130920,100648915
5130920,100651344
5136967,100650720
5136967,100650696
5146907,100652086
5146907,100652020
5151757,100650617
5151757,100650488
5160062,100650144
5160062,100649924
5161592,100644937
5161592,100645485
5166510,100658467
5166510,100658456
5171291,100651987
5171291,100651337
5178118,100651265
5178118,100651247
5185295,100650261
5185295,100650444
5185981,100653104
5185981,100652935
5194074,100649924
5194074,100649853
5194671,100654109
5194671,100653986
5198860,100647931
5198860,100648235
5199515,100647745
5199515,100651182
5200546,100647745
5200546,100651182
5203770,100652086
5203770,100652020
5205505,100649562
5205505,100649548
5207280,100648078
5207280,100648060
5209629,100648717
5209629,100648634
5211099,100652271
5211099,100652168
5211201,100649569
5211201,100650633
5214881,100649260
5214881,100656591
5216173,100656591
5216173,100651212
5217097,100655565
5217097,100652418
5230999,100656037
5230999,100656057
5232090,100648752
5232090,100646483
5237409,100648796
5237409,100648598
5238521,100651265
5238521,100651276
5238705,100649853
5238705,100649574
5260073,100648235
5260073,100647931
5267559,100651247
5267559,100651215
5271242,100648984
5271242,100655565
5274974,100651212
5274974,100647825
5278261,100655552
5278261,100655399
5284143,100656037
5284143,100655965
5299261,100592946
5299261,100657571
5308931,100651048
5308931,100650992
5322956,100648235
5322956,100647931
5328275,100650191
5328275,100650727
5331884,100651276
5331884,100651265
5332561,100617839
